geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,NSCLC,SCLC
ZAN,0.007696003,0.110720789,3.307887736,0.033471749,0.973298394,,0,0
ZNF645,0.00599495,0.110720789,3.307887736,0.033471749,0.973298394,,0,0
ZNF890P,0.006068059,0.110720789,3.307887736,0.033471749,0.973298394,,0,0
ZPBP2,0.009804537,0.110720789,3.307887736,0.033471749,0.973298394,,0,0
PFN4,0.072260859,-0.078443013,2.345018811,-0.03345091,0.973315012,,0,0
LOC93622,2.301934964,0.006639891,0.198680195,0.033419995,0.973339665,,0,0
CRYBA1,0.055726585,0.091280592,2.73424054,0.033384258,0.973368163,,0,0
DOLPP1,1.934096366,-0.007499937,0.224948045,-0.033340752,0.973402857,,0,0
CNPY2,11.51428065,0.006645241,0.199794217,0.033260425,0.973466912,0.995453354,0,0
PTGR2,3.751215019,-0.006739626,0.202695897,-0.033249937,0.973475276,,0,0
TMEM169,0.068302306,-0.078443135,2.362027644,-0.033210083,0.973507057,,0,0
FADS6,0.067742429,-0.078443155,2.364822707,-0.03317084,0.973538352,,0,0
ABCA11P,3.223827945,-0.008325104,0.251282745,-0.033130423,0.973570582,,0,0
DNASE2B,0.10738557,0.041787338,1.263816873,0.033064393,0.973623237,,0,0
HOXA6,0.106853842,0.041787336,1.264396951,0.033049222,0.973635336,,0,0
SPATA2L,0.764686677,0.013974135,0.422840936,0.033048208,0.973636144,,0,0
NEURL2,0.105127649,0.041787328,1.266300976,0.032999523,0.973674968,,0,0
ZNF561,4.033332779,-0.007516881,0.228378751,-0.032914098,0.97374309,,0,0
PSMD6,8.751803308,-0.007166909,0.218060619,-0.032866591,0.973780975,0.995453354,0,0
GGTLC1,2.25209288,0.019762853,0.601623355,0.032849212,0.973794834,,0,0
RPGR,11.16752836,0.007376342,0.22483179,0.03280827,0.973827483,0.995453354,0,0
C6ORF123,0.069906844,-0.108507139,3.307887736,-0.032802546,0.973832048,,0,0
GRIA2,0.066845955,-0.108507139,3.307887736,-0.032802546,0.973832048,,0,0
KRT40,0.066889121,-0.108507139,3.307887736,-0.032802546,0.973832048,,0,0
GRIN2C,0.075663147,-0.108507139,3.307887736,-0.032802546,0.973832048,,0,0
CHODL,21.47117042,0.031847114,0.975041498,0.032662317,0.973943875,0.995453354,0,0
FCER2,0.130700445,0.047090678,1.444444902,0.032601228,0.97399259,,0,0
MAPKBP1,8.217090137,-0.006331033,0.194211308,-0.032598682,0.973994621,0.995453354,0,0
GNG2,5.58587229,0.010556971,0.324514282,0.032531607,0.974048111,0.995453354,0,0
LOC90246,0.676643585,-0.016554418,0.508879482,-0.032531117,0.974048501,,0,0
MUM1,5.006615488,0.005294339,0.162783323,0.032523844,0.974054302,,0,0
CPA4,0.116300064,0.071837878,2.216433513,0.032411474,0.974143912,,0,0
OTX2OS1,0.244389933,0.093050223,2.878908873,0.032321351,0.974215783,,0,0
C8ORF4,32.29103757,-0.008754684,0.271986966,-0.032187881,0.974322221,0.995453354,0,0
C11ORF53,0.084977987,0.066534658,2.070110621,0.032140629,0.974359903,,0,0
SYNRG,16.68096391,-0.005477521,0.170746453,-0.032079851,0.974408371,0.995453354,0,0
SNORD116-17,0.108180604,0.071837691,2.241479227,0.032049233,0.974432789,,0,0
CRTC1,6.741177595,0.007325235,0.228879415,0.03200478,0.974468239,0.995453354,0,0
EMP2,18.70814476,0.006210603,0.194317876,0.031961049,0.974503114,0.995453354,0,0
CHRNA3,0.081561434,0.066534564,2.083159304,0.031939259,0.974520491,,0,0
ATR,35.06520638,0.005501936,0.172267425,0.031938345,0.97452122,0.995453354,0,0
SETD8,7.75429059,0.005471619,0.171780788,0.031852334,0.974589811,0.995453354,0,0
CWC25,4.320558434,-0.005507017,0.173039902,-0.031825127,0.974611509,,0,0
CNIH2,0.077593628,0.06653448,2.094657277,0.031763898,0.974660337,,0,0
NDNF,4.020049155,0.024867884,0.784695844,0.031691112,0.974718383,,0,0
SUGP2,9.298994658,-0.00464035,0.146430693,-0.031689735,0.974719481,0.995458193,0,0
CRYBB3,0.164705032,0.052393806,1.658563438,0.031589871,0.974799121,,0,0
SLC5A3,8.966127791,0.00925022,0.293671352,0.031498546,0.974871952,0.995486315,0,0
FKRP,1.931878663,-0.007312742,0.232530265,-0.03144856,0.974911815,,0,0
PROCA1,0.353877904,0.029805123,0.948819864,0.031412836,0.974940305,,0,0
CRIPT,3.741601199,-0.005909333,0.188185322,-0.031401665,0.974949213,,0,0
FLJ35390,0.804701915,-0.016444834,0.525927855,-0.031268231,0.975055626,,0,0
LINC00308,0.092654901,-0.103202485,3.307887736,-0.031198908,0.975110911,,0,0
LOC100133331,0.131290534,-0.103202485,3.307887736,-0.031198908,0.975110911,,0,0
ABCB1,0.879734457,0.018053448,0.578879124,0.031186905,0.975120483,,0,0
RAPGEF3,3.195103989,0.008841568,0.284039916,0.031127908,0.975167533,,0,0
NRAS,7.0005438,0.005583982,0.179648013,0.031082904,0.975203424,0.99553684,1,0
ZNF830,2.37142905,0.006194186,0.199532638,0.031043473,0.97523487,,0,0
CEP57,11.98858573,0.00432845,0.140259656,0.030860265,0.975380979,0.99553684,0,0
IVD,6.58201022,-0.005015472,0.162938489,-0.030781383,0.975443887,0.99553684,0,0
AGPAT2,8.399124356,-0.006678154,0.217629734,-0.030685851,0.975520075,0.99553684,0,0
TTC28,72.20258212,-0.006771561,0.220909015,-0.030653168,0.97554614,0.99553684,0,0
VN1R1,0.277114678,0.018805409,0.614095722,0.030622928,0.975570257,,0,0
FAM201A,0.172603205,0.027644721,0.903182067,0.030608137,0.975582053,,0,0
TCFL5,3.12414234,-0.005200702,0.170324883,-0.030534014,0.975641167,,0,0
LY75-CD302,7.215435974,0.008885155,0.292243634,0.030403244,0.975745457,0.995612729,0,0
SPNS1,3.471737072,-0.00487693,0.161340853,-0.030227497,0.975885619,,0,0
SLC30A8,0.242985392,-0.071368695,2.362544616,-0.030208401,0.975900849,,0,0
PFDN5,70.95560515,0.005046855,0.167988802,0.030042804,0.976032916,0.995778525,0,0
CCDC96,0.047937316,-0.08375102,2.795345866,-0.029960879,0.976098253,,0,0
SERPINB11,1.004354564,0.050121011,1.683164285,0.029777848,0.976244225,,0,0
PALMD,4.482262448,0.008268737,0.277706074,0.029775139,0.976246386,,0,0
PPPDE1,13.2305483,-0.015154828,0.510245574,-0.029701047,0.976305477,0.99592908,0,0
C1QTNF2,0.045496553,-0.08375124,2.820110468,-0.029697858,0.97630802,,0,0
UNC13C,0.069792055,-0.078445308,2.646355025,-0.029642776,0.97635195,,0,0
STK11IP,3.401811068,-0.005664362,0.191243664,-0.029618562,0.976371261,,0,0
CLPP,3.800702547,-0.005521698,0.186443579,-0.029615918,0.97637337,,0,0
ADAL,1.63223588,-0.008132656,0.274809247,-0.029593823,0.976390992,,0,0
LOC100507032,0.059992862,0.091276826,3.089254483,0.029546555,0.97642869,,0,0
ACPT,0.104681189,-0.043077641,1.459810119,-0.029509071,0.976458584,,0,0
CCDC65,0.545735972,0.017316571,0.586845123,0.029507907,0.976459513,,0,0
KCNN2,0.241851314,-0.041308659,1.405414758,-0.029392504,0.976551551,,0,0
FRMPD2P1,0.057738782,0.091276584,3.110677949,0.029342988,0.976591043,,0,0
UTP6,10.58016833,-0.00357114,0.1217915,-0.02932175,0.976607981,0.996110137,0,0
RAB3C,0.04217589,-0.08375157,2.856810714,-0.029316458,0.976612201,,0,0
SCARF1,3.515372932,-0.007808733,0.26694806,-0.029251883,0.976663702,,0,0
WDR63,0.647976343,-0.027040003,0.925132469,-0.02922825,0.97668255,,0,0
SLC7A7,4.242486023,0.006038475,0.206646717,0.029221247,0.976688136,,0,0
UNC80,0.114467063,0.096578932,3.307887736,0.029196557,0.976707827,,0,0
CCDC42B,0.708079257,0.028526027,0.978155239,0.029163088,0.97673452,,0,0
VIT,0.055351755,0.09127633,3.13304801,0.029133396,0.976758201,,0,0
AQP2,0.103149204,-0.073139886,2.515176035,-0.02907943,0.976801241,,0,0
AKR1E2,2.941079385,-0.009802933,0.338315975,-0.028975674,0.976883992,,0,0
GTF3C6,9.131486874,0.004882009,0.16873227,0.028933464,0.976917656,0.996248815,0,0
GPR152,0.038630075,-0.083751967,2.900318486,-0.028876817,0.976962835,,0,0
CCDC169-SOHLH2,0.052873818,0.091276003,3.161536841,0.02887077,0.976967658,,0,0
ALDH3A1,12.30326033,-0.020110545,0.698382311,-0.028795896,0.977027374,0.996248815,0,0
TTC4,2.337235396,0.00888329,0.309950805,0.028660322,0.977135502,,0,0
MYOZ1,0.160447232,0.0470897,1.643743578,0.028647838,0.977145458,,0,0
CAMK2B,0.15001564,0.07713838,2.694873571,0.028624119,0.977164376,,0,0
STEAP3,10.72534158,0.006454128,0.225893992,0.028571489,0.977206351,0.996248815,0,0
NLGN3,0.076404197,0.066532685,2.328783914,0.028569712,0.977207769,,0,0
CXORF23,10.91851061,-0.005232415,0.183614812,-0.028496693,0.977266006,0.996248815,0,0
TTC24,0.103657169,0.071835449,2.522169008,0.028481616,0.977278031,,0,0
AMZ1,0.317745704,-0.020428607,0.717406304,-0.028475644,0.977282793,,0,0
B3GAT1,1.226598878,0.03493795,1.227123963,0.02847141,0.97728617,,0,0
IQCK,2.746299553,-0.00737,0.259040671,-0.028451133,0.977302343,,0,0
TIAM1,5.817829194,0.005124784,0.180657325,0.028367432,0.977369099,0.996248815,0,0
TRAF3IP2,5.102256144,0.004415662,0.156970639,0.028130499,0.977558069,,0,0
TLE2,5.818400706,0.007706888,0.274661227,0.028059616,0.977614604,0.996349826,0,0
DMWD,3.026104391,0.005500333,0.196321143,0.028017017,0.977648579,,0,0
FAM65C,1.45205497,-0.013493284,0.482189993,-0.027983335,0.977675442,,0,0
GNPAT,13.37946984,0.003463432,0.124451364,0.0278296,0.977798057,0.996349826,0,0
NFAM1,2.966587751,-0.008312278,0.298987819,-0.027801395,0.977820553,,0,0
IGF2R,21.8015163,-0.003659571,0.13200675,-0.027722606,0.977883393,0.996349826,0,0
NAT8L,0.128027354,-0.067835045,2.450710926,-0.027679742,0.977917581,,0,0
ATP4B,0.056106861,0.091274279,3.307887736,0.027592919,0.977986829,,0,0
MT1H,0.055414776,0.091274279,3.307887736,0.027592919,0.977986829,,0,0
PSG6,0.064422829,0.091274279,3.307887736,0.027592919,0.977986829,,0,0
LCE3D,0.061722335,0.091274279,3.307887736,0.027592919,0.977986829,,0,0
MAGEC1,0.061581609,0.091274279,3.307887736,0.027592919,0.977986829,,0,0
PTRH1,1.007606054,-0.008662562,0.31430867,-0.027560683,0.97801254,,0,0
SRSF8,3.959110039,-0.004625831,0.168492425,-0.027454237,0.978097439,,0,0
NFE2L1,16.15119259,-0.003688979,0.134587633,-0.027409497,0.978133124,0.996349826,0,0
TTC30A,1.626115042,-0.006440125,0.234970826,-0.027408191,0.978134166,,0,0
C2CD2,8.002955057,-0.004785768,0.174775793,-0.027382329,0.978154792,0.996349826,0,0
TLL1,2.045228775,0.022553954,0.827157718,0.027266812,0.978246927,,0,0
FAM185A,12.3122621,0.004740923,0.174402791,0.027183754,0.978313173,0.996349826,0,0
ACTL6B,0.014762025,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
ATOH1,0.013137138,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
C21ORF88,0.015534311,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
C22ORF24,0.012689938,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
CABP7,0.014762025,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
CCDC169,0.015282117,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
CES5AP1,0.013137138,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
CHD5,0.014762025,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
CHRM4,0.014762025,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
CHRM5,0.014762025,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
CHST13,0.013137138,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
CYP17A1,0.015534311,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
ELAVL3,0.014762025,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
FAM71A,0.017593487,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
FLJ36000,0.014387176,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
GUCA1A,0.013026189,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
GUCA2B,0.013137138,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
HMP19,0.014762025,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
KCNC1,0.014762025,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
KCNK7,0.015534311,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
KRBOX1,0.014020367,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
KRTAP3-2,0.015282117,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
LINC00574,0.013137138,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
LOC100129175,0.014391196,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
LOC442132,0.015124711,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
LOC643542,0.013678882,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
LOC646626,0.014144522,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
LOC731789,0.015534311,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
LRIT3,0.012848669,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
MSH5,0.014851593,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
MYT1L,0.014762025,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
NR5A1,0.015534311,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
OR3A2,0.013164333,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
OTOP3,0.013137138,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
PATE3,0.013137138,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
PNMA6A,0.014020367,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
PROK1,0.014396824,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
PROKR2,0.013678882,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
PYY,0.013137138,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
RASL10A,0.017593487,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
RGAG1,0.010770261,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
SERPINA9,0.015167519,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
SLC18A1,0.013137138,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
SLC30A2,0.013137138,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
SNORA15,0.013116692,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
SNORD113-6,0.013116692,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
SNORD113-7,0.014162004,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
SNORD114-9,0.014396824,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
SNORD18B,0.012848669,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
SNORD88C,0.013137138,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
SVOP,0.013137138,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
SYT3,0.014020367,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
TBC1D3F,0.014851593,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
TCEAL5,0.014762025,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
TM6SF2,0.013137138,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
UROC1,0.014396824,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
ANKRD26P1,0.019956439,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
CACNA1G,0.013927183,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
CXORF49B,0.01424562,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
GPR50,0.013606833,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
LOC284788,0.012571513,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
S100Z,0.013389521,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
TEX21P,0.019956439,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
TMEM221,0.018851609,-0.089060628,3.307887736,-0.026923715,0.978520578,,0,0
RIMS1,5.295006938,-0.022057436,0.823303667,-0.026791374,0.978626133,0.996349826,0,0
CBWD5,0.180075551,0.05769516,2.160913158,0.026699435,0.978699464,,0,0
LILRB4,4.419166246,-0.010562605,0.396725408,-0.026624474,0.978759253,,0,0
BCAS2,9.633129328,-0.005134871,0.193536412,-0.026531808,0.978833163,0.996349826,0,0
HPS3,7.357505919,-0.004983139,0.188634377,-0.026416918,0.9789248,0.996349826,0,0
LOC400084,0.119284184,-0.073141864,2.769909719,-0.026405866,0.978933616,,0,0
FOXS1,0.096516387,0.041785845,1.582449424,0.026405801,0.978933667,,0,0
IREB2,11.90688524,0.003938999,0.14947943,0.026351445,0.978977022,0.996349826,0,0
LOC100505918,1.865519509,-0.021624526,0.825336699,-0.026200854,0.979097135,,0,0
GARS,16.01730099,-0.003599329,0.137410369,-0.02619401,0.979102594,0.996349826,0,0
RAD23A,12.39972113,0.003816663,0.145780872,0.026180822,0.979113112,0.996349826,0,0
NBPF16,0.072051243,-0.078448346,2.998854675,-0.026159436,0.97913017,,0,0
FGFRL1,2.809494597,0.006634674,0.254601605,0.026059042,0.979210245,,0,0
LRRC16B,0.254175697,-0.046614255,1.790761819,-0.026030405,0.979233087,,0,0
TMEM161A,2.323956898,-0.005604819,0.215518603,-0.026006195,0.979252397,,0,0
FSIP1,0.032233586,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
DPF1,0.029050771,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
GJC3,0.027305233,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
GTF2IP1,0.025862728,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
LOC143666,0.028164164,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
MIOX,0.025713798,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
PDX1,0.030227845,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
PHYHIP,0.060042995,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
USP17L2,0.032048381,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
ADAM21,0.026921144,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
ARR3,0.026431806,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
C16ORF73,0.036899851,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
CACNA1F,0.02550686,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
CBX3P2,0.028069773,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
FAM71E1,0.029530998,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
FLJ40852,0.02606503,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
GABRD,0.029597583,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
KIF4B,0.027265382,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
LMX1B,0.029459858,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
LOC100129316,0.027013529,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
LOC100507156,0.02495803,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
LOC152225,0.026986443,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
LOC284551,0.037019562,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
LOC728819,0.026584281,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
MGC23270,0.030338293,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
OR7E14P,0.02566088,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
PPP1R36,0.027468954,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
PRRT4,0.027660908,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
SLC25A48,0.029826003,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
WNT8B,0.028612204,0.085969625,3.307887736,0.025989281,0.979265888,,0,0
NXPH3,0.138141964,0.047088758,1.815141723,0.025942193,0.979303446,,0,0
HELQ,3.799868752,0.004103471,0.158899627,0.025824297,0.979397482,,0,0
LOC200772,0.518993784,-0.032423964,1.257278576,-0.025789005,0.979425632,,0,0
CLN8,6.291344105,-0.004154677,0.161137488,-0.025783431,0.979430078,0.996349826,0,0
MAGEA11,0.103767525,-0.073142428,2.838427772,-0.025768642,0.979441874,,0,0
NRON,0.044794573,-0.083755401,3.252716396,-0.025749371,0.979457245,,0,0
RBPMS2,0.126533567,0.047088649,1.833838541,0.025677642,0.979514457,,0,0
COMMD9,5.436739913,-0.004265239,0.166196465,-0.025663839,0.979525466,0.996349826,0,0
GJA3,0.122184417,0.047088607,1.841013989,0.025577539,0.979594301,,0,0
DNASE1L2,0.042820039,-0.083755696,3.281213249,-0.025525831,0.979635545,,0,0
SCARNA22,443.3418361,0.016896281,0.662325446,0.025510542,0.97964774,0.996349826,0,0
MGC16025,0.042666281,-0.08375572,3.283509058,-0.025507991,0.979649775,,0,0
SLC26A10,0.079909286,-0.04838408,1.898099212,-0.025490806,0.979663481,,0,0
PDZK1,0.465888292,-0.016204163,0.637353197,-0.02542415,0.979716648,,0,0
PCDHA8,0.041801654,-0.083755857,3.29663794,-0.025406447,0.979730769,,0,0
KLHDC3,7.428191732,-0.003691167,0.145738722,-0.025327292,0.979793905,0.996349826,0,0
THTPA,1.012426192,-0.008336213,0.329210159,-0.025321858,0.979798239,,0,0
GOLGA6L10,0.040250548,-0.083755975,3.307887736,-0.025320078,0.979799659,,0,0
GPR111,0.041529788,-0.083755975,3.307887736,-0.025320078,0.979799659,,0,0
P2RY4,0.04932839,-0.083755975,3.307887736,-0.025320078,0.979799659,,0,0
SLC7A4,0.040424861,-0.083755975,3.307887736,-0.025320078,0.979799659,,0,0
SMAD5-AS1,0.038567106,-0.083755975,3.307887736,-0.025320078,0.979799659,,0,0
SNORA44,0.042043937,-0.083755975,3.307887736,-0.025320078,0.979799659,,0,0
TMEM74,0.04537789,-0.083755975,3.307887736,-0.025320078,0.979799659,,0,0
OTUD7A,0.074883878,-0.048384168,1.91300989,-0.025292168,0.979821921,,0,0
ZNF727,0.479850383,-0.023272257,0.920946203,-0.025269942,0.979839649,,0,0
PDE3A,51563.24645,-0.022262005,0.881119487,-0.025265591,0.979843119,0.996349826,0,0
LOC441177,0.250469979,0.038250834,1.530969773,0.024984709,0.98006716,,0,0
EIF4G3,79.77219811,-0.005583546,0.223598309,-0.024971327,0.980077834,0.996349826,0,0
DEGS1,11.27218131,0.003941798,0.15798486,0.024950479,0.980094463,0.996349826,0,0
TPI1P3,0.05037946,0.061227243,2.457646059,0.024912962,0.980124388,,0,0
